"","U_ID","CODEBASE","CODE1","CODE2","VILLCODE","VILLAGE_ID","VILLAGE","TOWN_ID","TOWN","COUNTY_ID","COUNTY","USE_CODE","LINE","SPECODE","X","Y","AREA","M","USECODE"
"2898",2766,"A6310-0351-00","A6310-25-007","A6310-25","A6310-010-00","010","湖濱里","63000100","內湖區","63000","臺北市","03","05",NA,309507.60088,2775033.97741,5688.04295,NA,NA
"2899",2767,"A6310-0353-00","A6310-37-002","A6310-37","A6310-032-00","032","秀湖里","63000100","內湖區","63000","臺北市","03","05",NA,310560.60254,2775028.56037,11982.68509,NA,NA
"2900",2768,"A6311-1180-00","A6311-91-005","A6311-91","A6311-012-00","012","承德里","63000110","士林區","63000","臺北市","03","05",NA,302576.55727,2775043.59374,3619.62944,NA,NA
"2901",2769,"A6310-0347-00","A6310-25-006","A6310-25","A6310-009-00","009","內湖里","63000100","內湖區","63000","臺北市","02","05",NA,309569.51602,2775041.36437,4033.50501,NA,NA
"2902",2770,"A6310-0346-00","A6310-22-010","A6310-22","A6310-001-00","001","西湖里","63000100","內湖區","63000","臺北市","03","05",NA,307317.89762,2775039.81237,4033.10604,NA,NA
"2903",2771,"A6311-1175-00","A6311-93-005","A6311-93","A6311-017-00","017","葫蘆里","63000110","士林區","63000","臺北市","15","05",NA,301411.24345,2775057.78109,5552.45351,NA,NA
"2904",2996,"A6304-0119-00","A6304-09-004","A6304-09","A6304-016-00","016","永安里","63000040","中山區","63000","臺北市","03","05",NA,305467.1435,2774784.3555,5601.03086,NA,NA
"2905",2997,"A6310-0470-00","A6310-35-010","A6310-35","A6310-007-00","007","港富里","63000100","內湖區","63000","臺北市","05","12",NA,308562.55719,2774734.18744,22532.89995,NA,NA
"2906",2998,"A6304-0135-00","A6304-07-007","A6304-07","A6304-041-00","041","金泰里","63000040","中山區","63000","臺北市","03","01",NA,306791.28165,2774693.04842,21348.59529,NA,NA
"2907",2999,"A6304-0120-00","A6304-10-001","A6304-10","A6304-016-00","016","永安里","63000040","中山區","63000","臺北市","03","05",NA,305554.98961,2774781.49515,4301.30861,NA,NA
"2908",3000,"A6310-0458-00","A6310-30-009","A6310-30","A6310-006-00","006","港都里","63000100","內湖區","63000","臺北市","02","05",NA,308166.5253,2774760.73798,4780.91457,NA,NA
"2909",3001,"A6310-0492-00","A6310-75-003","A6310-75","A6310-005-00","005","港墘里","63000100","內湖區","63000","臺北市","05","01",NA,308021.66055,2774681.99911,47175.32967,NA,NA
"2910",3002,"A6310-0463-00","A6310-39-002","A6310-39","A6310-011-00","011","紫星里","63000100","內湖區","63000","臺北市","02","05",NA,309568.99268,2774755.7608,6063.05224,NA,NA
"2911",3003,"A6310-0464-00","A6310-35-008","A6310-35","A6310-007-00","007","港富里","63000100","內湖區","63000","臺北市","03","05",NA,308723.97176,2774751.87814,5706.21341,NA,NA
"2912",3004,"A6310-0459-00","A6310-32-009","A6310-32","A6310-011-00","011","紫星里","63000100","內湖區","63000","臺北市","03","05",NA,309845.8216,2774756.98431,4603.58504,NA,NA
"2913",3005,"A6304-0123-00","A6304-09-005","A6304-09","A6304-016-00","016","永安里","63000040","中山區","63000","臺北市","03","05",NA,305253.73826,2774721.24371,9259.783,NA,NA
"2914",3006,"A6310-0512-00","A6310-75-004","A6310-75","A6310-005-00","005","港墘里","63000100","內湖區","63000","臺北市","01","01",NA,307652.68632,2774634.85745,72933.58462,NA,NA
"2915",3007,"A6310-0467-00","A6310-40-001","A6310-40","A6310-011-00","011","紫星里","63000100","內湖區","63000","臺北市","03","02",NA,309735.67948,2774745.73741,5883.31377,NA,NA
"2916",3008,"A6311-1253-00","A6311-94-003","A6311-94","A6311-016-00","016","富光里","63000110","士林區","63000","臺北市","03","12",NA,301310.44533,2774756.91646,3138.94268,NA,NA
"2917",3009,"A6304-0121-00","A6304-08-005","A6304-08","A6304-014-00","014","大直里","63000040","中山區","63000","臺北市","03","05",NA,305227.75995,2774768.36727,3261.03675,NA,NA
